LAMMPS data file via write_data, version 29 Aug 2024, timestep = 14, units = metal

513 atoms
1 atom types

0 21.77481 xlo xhi
0 21.77481 ylo yhi
0 21.77481 zlo zhi

Masses

1 28.0855

Atoms # atomic

1 1 21.771886003432424 21.770047216639444 21.768259048723298 -1 -1 -1
2 1 21.772870107169748 2.714303172345407 2.717530868591286 -1 0 0
3 1 2.708152109979332 21.76094406433204 2.7145987783948446 0 -1 0
4 1 2.707984902681079 2.709288945271364 21.76163993968917 0 0 -1
5 1 1.3543887794803924 1.3526330194177667 1.3553199822803632 0 0 0
9 1 5.431327963427287 21.760837397583703 21.761766341825407 0 -1 -1
10 1 5.4028759702030875 2.680928700105649 2.700806876656027 0 0 0
11 1 8.154952329719404 21.760213449205136 2.7116935186427376 0 -1 0
12 1 8.146094231509778 2.683502797535018 21.736274812919664 0 0 -1
13 1 6.790327938875063 1.3393212397862244 1.3460087643999405 0 0 0
17 1 10.886222712906898 21.75997291486215 21.760177655845297 0 -1 -1
18 1 10.87943339650871 2.6810451502428476 2.6918246859523953 0 0 0
21 1 12.255673082298795 1.3371254002502586 1.3409222411939967 0 0 0
19 1 13.614790047266695 21.76333507096012 2.715806434926678 0 -1 0
20 1 13.614703647184486 2.710784257459703 21.76398653708321 0 0 -1
25 1 16.335599383300966 21.771502763243685 21.76985489165714 0 -1 -1
26 1 16.34198365419835 2.7109158916959752 2.7169019220910635 0 0 0
29 1 17.698860326452714 1.3539622446467214 1.3543093317961505 0 0 0
27 1 19.05682052288235 21.7706830536338 2.7179396751444678 0 -1 0
28 1 19.056005348182705 2.71735062218729 21.769860253317646 0 0 -1
33 1 21.773521082283544 5.439160391336913 21.767271750609765 -1 0 -1
35 1 2.706986121205244 5.432869149386559 2.7113118807198275 0 0 0
8 1 4.061209581270046 4.0682751857833415 1.3458870882934255 0 0 0
41 1 5.405146308130815 5.424075057905957 21.73596888011085 0 0 -1
43 1 8.035167189164172 5.3137242524567645 2.5961202361069606 0 0 0
16 1 9.51800526989376 4.026802247939102 1.3064922625931292 0 0 0
49 1 10.881193042067286 5.413088395951698 21.73743051775053 0 0 -1
24 1 14.984052104328086 4.068716411160606 1.3477411941325743 0 0 0
51 1 13.625823951825812 5.426731465274921 2.707915863065978 0 0 0
57 1 16.341874581274748 5.438295393339375 21.764232870273986 0 0 -1
32 1 20.4181823765228 4.076280953662299 1.3543157247134467 0 0 0
59 1 19.064299116547694 5.438162963627659 2.71595905189636 0 0 0
34 1 21.77464850058191 8.165617663211629 2.717992397609595 -1 0 0
36 1 2.706711176184267 8.164385344927414 21.759770852748623 0 0 -1
37 1 1.3538937618474296 6.802626956697881 1.3527935714474215 0 0 0
42 1 5.402370254264299 8.15756124541708 2.6911632910121766 0 0 0
44 1 8.134132921689385 8.159734847529855 21.736951569285253 0 0 -1
45 1 6.748193474960892 6.796204874594032 1.3059973425474014 0 0 0
50 1 10.88602726508774 8.165674037088747 2.50498489468368 0 0 0
53 1 12.29117546982627 6.760458189514676 1.2814765243547819 0 0 0
52 1 13.638723177341461 8.170705385445123 21.73810514293057 0 0 -1
58 1 16.371190950598905 8.172852791211495 2.6928241764810332 0 0 0
61 1 17.715344451518295 6.797245582004674 1.341389178869399 0 0 0
60 1 19.0672050634645 8.166800350269405 21.760584220752055 0 0 -1
65 1 0.000579404479950416 10.89201771517582 21.767518360173703 0 0 -1
67 1 2.7101628673893985 10.893053499288586 2.7154806226109027 0 0 0
69 1 1.356154409988482 12.25502437035179 1.3542012259758072 0 0 0
40 1 4.058532213580217 9.534034110102246 1.3403698462326312 0 0 0
73 1 5.432108774185363 10.893166064110595 21.763455114417585 0 0 -1
75 1 8.14781027161441 10.904575642643696 2.7069677596313104 0 0 0
77 1 6.789852262784763 12.262793997590963 1.3469502896013117 0 0 0
48 1 9.481292399563614 9.570219611076512 1.2806009408142176 0 0 0
81 1 10.892153748027068 10.917508415288559 21.737681351567797 0 0 -1
85 1 12.255657155398879 12.302415838463444 1.307898633903872 0 0 0
56 1 15.024089839929754 9.533732359211264 1.3083619818356114 0 0 0
83 1 13.736197896896128 11.014541384855868 2.599326914399422 0 0 0
89 1 16.3676803994136 10.905692605776434 21.737873433164893 0 0 -1
93 1 17.712380836205742 12.261717565783947 1.346717819598659 0 0 0
64 1 20.42025042125225 9.528604175081497 1.353267943944348 0 0 0
91 1 19.066936401617312 10.89763873713619 2.7121812859870187 0 0 0
66 1 0.0015370523715363107 13.616664421692617 2.7177691512850073 0 0 0
68 1 2.7182676524916607 13.613994195430154 21.769624426315442 0 0 -1
72 1 4.075526289980297 14.977341516491167 1.3541429038829638 0 0 0
74 1 5.43249521209997 13.620341460792185 2.7166358788958873 0 0 0
76 1 8.159816546224095 13.62041104349966 21.76377160011567 0 0 -1
80 1 9.518959146268518 14.993707697575097 1.3409311328151547 0 0 0
82 1 10.894752608389288 13.649518319260535 2.692185650193434 0 0 0
84 1 13.627728810600006 13.645907098442573 21.73762207379192 0 0 -1
88 1 14.983744924774157 14.990409373981695 1.3466681287151567 0 0 0
90 1 16.37048892890388 13.648467836424041 2.701736304151787 0 0 0
92 1 19.065836257047298 13.620883684348641 21.762465868635974 0 0 -1
96 1 20.419826197268602 14.977924308785838 1.3554103066922154 0 0 0
97 1 0.002368557119036941 16.33539609512104 21.768321216781644 0 0 -1
99 1 2.7176461938435588 16.3351324828736 2.71814506916257 0 0 0
101 1 1.3589192468088664 17.69356908421229 1.35649389252643 0 0 0
105 1 5.439053283296964 16.334452799863566 21.769668635243622 0 0 -1
