# r(Å)   g(r)   (FINAL_STRUCTURE)
2.506293202764977093e-02 0.000000000000000000e+00
7.518879608294931627e-02 0.000000000000000000e+00
1.253146601382488512e-01 0.000000000000000000e+00
1.754405241935483861e-01 0.000000000000000000e+00
2.255663882488479488e-01 0.000000000000000000e+00
2.756922523041475115e-01 0.000000000000000000e+00
3.258181163594470187e-01 0.000000000000000000e+00
3.759439804147465258e-01 0.000000000000000000e+00
4.260698444700461440e-01 0.000000000000000000e+00
4.761957085253456512e-01 0.000000000000000000e+00
5.263215725806451584e-01 0.000000000000000000e+00
5.764474366359446655e-01 0.000000000000000000e+00
6.265733006912442837e-01 0.000000000000000000e+00
6.766991647465437909e-01 0.000000000000000000e+00
7.268250288018434091e-01 0.000000000000000000e+00
7.769508928571429163e-01 0.000000000000000000e+00
8.270767569124424234e-01 0.000000000000000000e+00
8.772026209677419306e-01 0.000000000000000000e+00
9.273284850230415488e-01 0.000000000000000000e+00
9.774543490783410560e-01 0.000000000000000000e+00
1.027580213133640452e+00 0.000000000000000000e+00
1.077706077188940181e+00 0.000000000000000000e+00
1.127831941244239689e+00 0.000000000000000000e+00
1.177957805299539196e+00 0.000000000000000000e+00
1.228083669354838925e+00 0.000000000000000000e+00
1.278209533410138210e+00 0.000000000000000000e+00
1.328335397465437939e+00 0.000000000000000000e+00
1.378461261520737224e+00 0.000000000000000000e+00
1.428587125576036954e+00 0.000000000000000000e+00
1.478712989631336683e+00 0.000000000000000000e+00
1.528838853686635968e+00 0.000000000000000000e+00
1.578964717741935697e+00 0.000000000000000000e+00
1.629090581797234982e+00 0.000000000000000000e+00
1.679216445852534711e+00 0.000000000000000000e+00
1.729342309907833997e+00 0.000000000000000000e+00
1.779468173963133726e+00 0.000000000000000000e+00
1.829594038018433455e+00 0.000000000000000000e+00
1.879719902073732740e+00 0.000000000000000000e+00
1.929845766129032469e+00 0.000000000000000000e+00
1.979971630184331755e+00 0.000000000000000000e+00
2.030097494239631484e+00 0.000000000000000000e+00
2.080223358294930769e+00 0.000000000000000000e+00
2.130349222350230498e+00 0.000000000000000000e+00
2.180475086405530227e+00 3.273900621984842663e-01
2.230600950460829512e+00 1.068876293372774677e+00
2.280726814516129242e+00 2.992422127033937063e+00
2.330852678571428527e+00 5.372071209055015117e+00
2.380978542626728256e+00 6.040634425796588935e+00
2.431104406682027985e+00 3.950531493058227372e+00
2.481230270737327270e+00 2.085892451446255347e+00
2.531356134792626555e+00 7.894952940893474880e-01
2.581481998847926285e+00 2.335796635793360443e-01
2.631607862903226014e+00 7.492213420005547353e-02
2.681733726958525743e+00 7.214756349135495461e-02
2.731859591013825028e+00 1.738107753619849705e-02
2.781985455069124313e+00 3.352078388162892109e-02
2.832111319124424043e+00 4.851710825678128697e-02
2.882237183179723772e+00 1.561475773012044495e-02
2.932363047235023501e+00 0.000000000000000000e+00
2.982488911290322786e+00 0.000000000000000000e+00
3.032614775345622071e+00 2.820923083964418585e-02
3.082740639400921800e+00 0.000000000000000000e+00
3.132866503456221530e+00 0.000000000000000000e+00
3.182992367511520815e+00 0.000000000000000000e+00
3.233118231566820544e+00 1.240948497116139797e-02
3.283244095622119829e+00 1.203346918849087892e-02
3.333369959677419558e+00 0.000000000000000000e+00
3.383495823732719288e+00 0.000000000000000000e+00
3.433621687788018573e+00 8.802033497197674083e-02
3.483747551843317858e+00 7.481743657963300931e-02
3.533873415898617587e+00 2.285172827007872498e-01
3.583999279953917316e+00 5.049318051935337559e-01
3.634125144009217045e+00 8.348681884476273352e-01
3.684251008064516331e+00 1.443036963699933395e+00
3.734376872119815616e+00 2.678892630738038516e+00
3.784502736175115345e+00 3.514093876786450021e+00
3.834628600230415074e+00 4.110917376378665722e+00
3.884754464285714803e+00 3.979728510533631969e+00
3.934880328341014089e+00 3.259014559898868235e+00
3.985006192396313374e+00 2.205492912808812100e+00
4.035132056451613103e+00 1.449959688820626313e+00
4.085257920506912832e+00 7.461608403074320162e-01
4.135383784562211673e+00 5.461364561734117773e-01
4.185509648617511402e+00 3.776364621206820260e-01
4.235635512672811132e+00 4.916684174830485698e-01
4.285761376728110861e+00 9.251581976281766373e-01
4.335887240783410590e+00 1.179888435389407908e+00
4.386013104838710319e+00 1.753211863838985973e+00
4.436138968894009160e+00 2.221368579339780158e+00
4.486264832949308889e+00 2.494263102034874002e+00
4.536390697004608619e+00 2.452053321755332860e+00
4.586516561059908348e+00 2.016429895668120142e+00
4.636642425115207189e+00 1.737747524033636859e+00
4.686768289170506918e+00 1.269676215880159553e+00
4.736894153225806647e+00 7.688929116506912909e-01
4.787020017281106377e+00 4.981427875225930557e-01
4.837145881336406106e+00 3.215521119538167216e-01
4.887271745391705835e+00 1.683567530305088988e-01
4.937397609447004676e+00 9.578074259288738013e-02
4.987523473502304405e+00 1.564419870627903608e-01
5.037649337557604134e+00 1.328983310798878825e-01
5.087775201612902976e+00 9.521379805792538897e-02
5.137901065668202705e+00 1.719882409777364063e-01
5.188026929723502434e+00 2.024170532673463252e-01
5.238152793778802163e+00 3.167530413900472297e-01
5.288278657834101892e+00 5.334227762385801430e-01
5.338404521889401622e+00 5.735219244293824348e-01
5.388530385944700463e+00 8.086124067159893292e-01
5.438656250000000192e+00 8.464019285765371770e-01
5.488782114055299921e+00 8.611536066557201607e-01
5.538907978110599650e+00 6.891947654660135480e-01
5.589033842165898491e+00 5.938342980745032751e-01
5.639159706221198221e+00 5.302947575721883577e-01
5.689285570276497950e+00 5.089686988507059473e-01
5.739411434331797679e+00 6.733862782330996000e-01
5.789537298387097408e+00 8.939787267856870168e-01
5.839663162442397137e+00 1.202027631906115390e+00
5.889789026497695978e+00 1.596729710567683869e+00
5.939914890552995708e+00 1.614013370643611500e+00
5.990040754608295437e+00 1.489500855561883386e+00
6.040166618663594278e+00 1.215993926181058837e+00
6.090292482718894007e+00 8.743129017830587602e-01
6.140418346774193736e+00 5.504619184790934261e-01
6.190544210829493466e+00 3.655689937694140967e-01
6.240670074884793195e+00 2.797822343972256043e-01
6.290795938940092924e+00 2.097838785042503429e-01
6.340921802995391765e+00 3.290779210606101235e-01
6.391047667050691494e+00 4.128598423231618075e-01
